"Ag",0.5,9.,6.5
"Au",0.5,9.5,6.
"Ag",0.5,10.,5.5
"Ag",0.5,10.5,5.
"Ag",0.5,11.,4.5
"Au",0.5,11.5,4.
"Au",0.5,12.,3.5
"Ag",0.5,12.5,3.
"Au",0.5,13.,2.5
"Ag",0.5,13.5,2.
"Ag",0.5,14.,1.5
"Ag",0.5,14.5,1.
"Au",0.5,15.,0.5
"Ag",0.5,15.5,0.
"Au",0.5,16.,-0.5
"Au",1.,-0.5,15.5
"Ag",1.,0.,15.
"Au",1.,0.5,14.5
"Ag",1.,1.,14.
"Au",1.,1.5,13.5
"Au",1.,2.,13.
"Ag",1.,2.5,12.5
"Au",1.,3.,12.
"Ag",1.,3.5,11.5
"Au",1.,4.,11.
"Au",1.,4.5,10.5
"Ag",1.,5.,10.
"Au",1.,5.5,9.5
"Au",1.,6.,9.
"Au",1.,6.5,8.5
"Au",1.,7.,8.
"Ag",1.,7.5,7.5
"Ag",1.,8.,7.
"Au",1.,8.5,6.5
"Au",1.,9.,6.
"Au",1.,9.5,5.5
"Au",1.,10.,5.
"Ag",1.,10.5,4.5
"Ag",1.,11.,4.
"Ag",1.,11.5,3.5
"Ag",1.,12.,3.
"Ag",1.,12.5,2.5
"Au",1.,13.,2.
"Au",1.,13.5,1.5
"Ag",1.,14.,1.
"Au",1.,14.5,0.5
"Ag",1.,15.,0.
"Ag",1.,15.5,-0.5
"Ag",1.5,-0.5,15.
"Ag",1.5,0.,14.5
"Ag",1.5,0.5,14.
"Au",1.5,1.,13.5
"Ag",1.5,1.5,13.
"Ag",1.5,2.,12.5
"Au",1.5,2.5,12.
"Ag",1.5,3.,11.5
"Ag",1.5,3.5,11.
"Ag",1.5,4.,10.5
"Au",1.5,4.5,10.
"Ag",1.5,5.,9.5
"Au",1.5,5.5,9.
"Au",1.5,6.,8.5
"Au",1.5,6.5,8.
"Ag",1.5,7.,7.5
"Ag",1.5,7.5,7.
"Au",1.5,8.,6.5
"Ag",1.5,8.5,6.
"Au",1.5,9.,5.5
"Au",1.5,9.5,5.
"Au",1.5,10.,4.5
"Au",1.5,10.5,4.
"Au",1.5,11.,3.5
"Au",1.5,11.5,3.
"Au",1.5,12.,2.5
"Ag",1.5,12.5,2.
"Au",1.5,13.,1.5
"Ag",1.5,13.5,1.
"Au",1.5,14.,0.5
"Au",1.5,14.5,0.
"Ag",1.5,15.,-0.5
"Ag",2.,-0.5,14.5
"Ag",2.,0.,14.
"Ag",2.,0.5,13.5
"Au",2.,1.,13.
"Au",2.,1.5,12.5
"Ag",2.,2.,12.
"Au",2.,2.5,11.5
"Ag",2.,3.,11.
"Au",2.,3.5,10.5
"Ag",2.,4.,10.
"Au",2.,4.5,9.5
"Ag",2.,5.,9.
"Ag",2.,5.5,8.5
"Ag",2.,6.,8.
"Au",2.,6.5,7.5
"Ag",2.,7.,7.
"Ag",2.,7.5,6.5
"Au",2.,8.,6.
"Ag",2.,8.5,5.5
"Au",2.,9.,5.
"Au",2.,9.5,4.5
"Ag",2.,10.,4.
"Ag",2.,10.5,3.5
"Ag",2.,11.,3.
"Au",2.,11.5,2.5
"Au",2.,12.,2.
"Ag",2.,12.5,1.5
"Ag",2.,13.,1.
"Ag",2.,13.5,0.5
"Au",2.,14.,0.
"Au",2.,14.5,-0.5
"Ag",2.5,-0.5,14.
"Au",2.5,0.,13.5
"Au",2.5,0.5,13.
"Ag",2.5,1.,12.5
"Ag",2.5,1.5,12.
"Au",2.5,2.,11.5
"Ag",2.5,2.5,11.
"Au",2.5,3.,10.5
"Ag",2.5,3.5,10.
"Au",2.5,4.,9.5
"Ag",2.5,4.5,9.
"Au",2.5,5.,8.5
"Ag",2.5,5.5,8.
"Ag",2.5,6.,7.5
"Ag",2.5,6.5,7.
"Ag",2.5,7.,6.5
"Au",2.5,7.5,6.
"Ag",2.5,8.,5.5
"Au",2.5,8.5,5.
"Ag",2.5,9.,4.5
"Ag",2.5,9.5,4.
"Au",2.5,10.,3.5
"Au",2.5,10.5,3.
"Au",2.5,11.,2.5
"Ag",2.5,11.5,2.
"Au",2.5,12.,1.5
"Au",2.5,12.5,1.
"Au",2.5,13.,0.5
"Au",2.5,13.5,0.
"Ag",2.5,14.,-0.5
"Ag",3.,-0.5,13.5
"Au",3.,0.,13.
"Au",3.,0.5,12.5
"Au",3.,1.,12.
"Ag",3.,1.5,11.5
"Ag",3.,2.,11.
"Ag",3.,2.5,10.5
"Au",3.,3.,10.
"Ag",3.,3.5,9.5
"Au",3.,4.,9.
"Ag",3.,4.5,8.5
"Ag",3.,5.,8.
"Au",3.,5.5,7.5
"Ag",3.,6.,7.
"Au",3.,6.5,6.5
"Ag",3.,7.,6.
"Au",3.,7.5,5.5
"Au",3.,8.,5.
"Au",3.,8.5,4.5
"Ag",3.,9.,4.
"Ag",3.,9.5,3.5
"Au",3.,10.,3.
"Ag",3.,10.5,2.5
"Ag",3.,11.,2.
"Ag",3.,11.5,1.5
"Ag",3.,12.,1.
"Au",3.,12.5,0.5
"Ag",3.,13.,0.
"Au",3.,13.5,-0.5
"Ag",3.5,-0.5,13.
"Au",3.5,0.,12.5
"Ag",3.5,0.5,12.
"Au",3.5,1.,11.5
"Au",3.5,1.5,11.
"Au",3.5,2.,10.5
"Au",3.5,2.5,10.
"Au",3.5,3.,9.5
"Au",3.5,3.5,9.
"Au",3.5,4.,8.5
"Au",3.5,4.5,8.
"Ag",3.5,5.,7.5
"Ag",3.5,5.5,7.
"Au",3.5,6.,6.5
"Au",3.5,6.5,6.
"Au",3.5,7.,5.5
"Ag",3.5,7.5,5.
"Ag",3.5,8.,4.5
"Au",3.5,8.5,4.
"Au",3.5,9.,3.5
"Au",3.5,9.5,3.
"Au",3.5,10.,2.5
"Ag",3.5,10.5,2.
"Au",3.5,11.,1.5
"Ag",3.5,11.5,1.
"Au",3.5,12.,0.5
"Au",3.5,12.5,0.
"Au",3.5,13.,-0.5
"Au",4.,-0.5,12.5
"Ag",4.,0.,12.
"Au",4.,0.5,11.5
"Au",4.,1.,11.
"Au",4.,1.5,10.5
"Au",4.,2.,10.
"Ag",4.,2.5,9.5
"Au",4.,3.,9.
"Ag",4.,3.5,8.5
"Ag",4.,4.,8.
"Ag",4.,4.5,7.5
"Ag",4.,5.,7.
"Au",4.,5.5,6.5
"Au",4.,6.,6.
"Au",4.,6.5,5.5
